DatetimeNYC,Temperature,ApparentTemperature,Humidity,WindSpeed,WindBearing,Visibility,LoudCover,Pressure
2017-01-02 05:00:00,-5.027777777777778,-5.027777777777778,0.85,3.4132000000000002,334.0,3.0107000000000004,0.0,1023.8
2017-01-02 06:00:00,-4.927777777777779,-8.933333333333332,0.92,9.2253,312.0,2.0286,0.0,1024.09
2017-01-02 07:00:00,-5.95,-10.133333333333335,0.92,9.177000000000001,351.0,2.6404,0.0,1024.01
2017-01-02 08:00:00,-4.927777777777779,-7.072222222222223,0.85,4.8461,342.0,2.6243,0.0,1024.21
2017-01-02 09:00:00,-4.861111111111111,-8.394444444444444,0.92,7.905100000000001,341.0,3.1234,0.0,1024.3
2017-01-02 10:00:00,-3.161111111111112,-3.161111111111112,0.92,2.1574000000000004,308.0,3.1556,0.0,1024.48
2017-01-02 11:00:00,-2.2500000000000004,-2.2500000000000004,0.88,3.2361,334.0,2.0769,0.0,1023.9
2017-01-02 12:00:00,-2.177777777777779,-2.177777777777779,0.88,4.6207,334.0,1.6583,0.0,1024.17
2017-01-02 13:00:00,-1.427777777777778,-1.427777777777778,0.88,3.2683,324.0,2.1574000000000004,0.0,1023.86
2017-01-02 14:00:00,-1.161111111111111,-1.161111111111111,0.88,3.2361,357.0,1.6583,0.0,1023.5
2017-01-02 15:00:00,-2.177777777777779,-2.177777777777779,0.96,3.703,15.0,1.5134,0.0,1023.67
2017-01-02 16:00:00,-2.2000000000000006,-2.2000000000000006,0.95,3.4937,290.0,1.2075,0.0,1024.04
2017-01-02 17:00:00,-2.2000000000000006,-4.0,0.88,4.8622000000000005,333.0,1.5456,0.0,1024.17
2017-01-02 18:00:00,-2.7111111111111104,-6.316666666666667,0.92,9.2736,118.0,0.9338,0.0,1024.36
2017-01-02 19:00:00,-2.7222222222222214,-2.7222222222222214,0.93,0.9338,54.0,0.483,0.0,1024.69
2017-01-02 20:00:00,-4.794444444444443,-7.716666666666667,0.85,6.44,90.0,0.2415,0.0,1024.56
2017-01-02 21:00:00,-3.8166666666666678,-8.216666666666665,0.89,11.270000000000001,120.0,0.2415,0.0,1024.55
2017-01-02 22:00:00,-3.444444444444444,-3.444444444444444,0.92,3.7191000000000005,143.0,0.7406,0.0,1024.7
2017-01-02 23:00:00,-3.355555555555555,-6.027777777777779,0.92,6.3756,128.0,1.2880000000000003,0.0,1024.75
2017-01-03 00:00:00,-3.938888888888889,-3.938888888888889,0.92,3.1234,151.0,1.9803000000000002,0.0,1024.86
2017-01-03 01:00:00,-4.933333333333333,-9.022222222222224,0.86,9.466800000000001,125.0,5.2003,0.0,1029.03
2017-01-03 02:00:00,-3.938888888888889,-3.938888888888889,0.88,3.4454000000000002,101.0,2.8175000000000003,0.0,1025.07
2017-01-03 03:00:00,-4.544444444444444,-7.461111111111112,0.92,6.5205,106.0,2.8175000000000003,0.0,1025.16
2017-01-03 04:00:00,-5.216666666666667,-8.55,0.92,7.245,49.0,2.8658,0.0,1025.02
2017-01-03 05:00:00,-5.172222222222222,-8.93888888888889,0.92,8.3881,79.0,0.5152,0.0,1024.98
2017-01-03 06:00:00,-6.216666666666667,-8.56111111111111,0.92,4.8944,107.0,0.5796,0.0,1025.0
2017-01-03 07:00:00,-7.144444444444444,-10.955555555555556,0.96,7.615300000000001,77.0,0.6601,0.0,1025.77
2017-01-03 08:00:00,-6.161111111111111,-10.46111111111111,0.88,9.4185,79.0,1.0948000000000002,0.0,1026.16
2017-01-03 09:00:00,-6.161111111111111,-10.961111111111112,0.92,10.996300000000002,89.0,1.8515,0.0,1026.66
2017-01-03 10:00:00,-6.0555555555555545,-8.38888888888889,0.92,4.9266000000000005,102.0,2.2057,0.0,1026.97
2017-01-03 11:00:00,-5.138888888888889,-5.138888888888889,0.92,1.3846,356.0,2.7692,0.0,1027.17
2017-01-03 12:00:00,-5.094444444444445,-8.566666666666668,0.92,7.647500000000001,42.0,3.3971,0.0,1027.05
2017-01-03 13:00:00,-4.127777777777777,-4.127777777777777,0.92,4.6690000000000005,47.0,3.7513000000000005,0.0,1026.76
2017-01-03 14:00:00,-4.055555555555555,-8.344444444444443,0.92,10.6904,80.0,4.7656,0.0,1026.59
2017-01-03 15:00:00,-4.077777777777778,-7.322222222222223,0.85,7.502600000000001,60.0,5.8765,0.0,1026.87
2017-01-03 16:00:00,-4.1499999999999995,-7.561111111111111,0.86,7.921200000000001,115.0,5.618900000000001,0.0,1027.04
2017-01-03 17:00:00,-4.099999999999999,-7.455555555555557,0.85,7.792400000000001,139.0,5.892600000000001,0.0,1027.38
2017-01-03 18:00:00,-5.116666666666667,-5.116666666666667,0.92,4.524100000000001,53.0,3.9123000000000006,0.0,1027.86
2017-01-03 19:00:00,-5.038888888888889,-8.355555555555554,0.92,7.293300000000001,63.0,4.2987,0.0,1028.09
2017-01-03 20:00:00,-5.116666666666667,-9.633333333333333,0.92,10.7548,80.0,3.8479000000000005,0.0,1028.27
2017-01-03 21:00:00,-4.611111111111111,-9.166666666666666,0.89,11.270000000000001,80.0,3.8479000000000005,0.0,1028.55
2017-01-03 22:00:00,-4.616666666666666,-7.788888888888888,0.89,7.1001,97.0,5.9248,0.0,1028.68
2017-01-03 23:00:00,-4.611111111111111,-4.611111111111111,0.89,3.22,120.0,5.8604,0.0,1028.97
2017-01-04 00:00:00,-4.561111111111112,-7.388888888888889,0.85,6.3112,148.0,5.9087000000000005,0.0,1029.52
2017-01-04 01:00:00,-8.105555555555556,-13.93888888888889,0.77,13.234200000000001,135.0,10.770900000000001,0.0,1032.56
2017-01-04 02:00:00,-6.022222222222222,-10.744444444444445,0.88,10.835300000000002,119.0,5.957000000000001,0.0,1030.21
2017-01-04 03:00:00,-9.100000000000001,-14.511111111111111,0.88,11.0446,100.0,5.957000000000001,0.0,1030.24
2017-01-04 04:00:00,-10.694444444444445,-10.694444444444445,0.89,4.2021,56.0,6.021400000000001,0.0,1030.64
2017-01-04 05:00:00,-10.761111111111111,-15.105555555555558,0.88,7.4543,24.0,0.27370000000000005,0.0,1031.18
2017-01-04 06:00:00,-10.761111111111111,-10.761111111111111,0.87,4.781700000000001,65.0,0.5313000000000001,0.0,1031.56
2017-01-04 07:00:00,-9.777777777777779,-15.055555555555555,0.85,10.239600000000001,104.0,4.4275,0.0,1031.76
2017-01-04 08:00:00,-8.794444444444444,-13.649999999999999,0.85,9.579500000000001,110.0,5.9731000000000005,0.0,1032.03
2017-01-04 09:00:00,-7.733333333333334,-12.855555555555556,0.85,11.012400000000001,119.0,5.9731000000000005,0.0,1032.49
2017-01-04 10:00:00,-7.172222222222222,-14.216666666666667,0.87,19.7225,117.0,6.9391,0.0,1032.84
2017-01-04 11:00:00,-5.166666666666667,-12.188888888888888,0.7,22.765400000000003,129.0,6.8586,0.0,1032.96
2017-01-04 12:00:00,-6.116666666666668,-12.894444444444446,0.75,19.7547,129.0,9.6439,0.0,1032.84
2017-01-04 13:00:00,-5.094444444444445,-11.066666666666668,0.7,16.8728,117.0,9.708300000000001,0.0,1032.57
2017-01-04 14:00:00,-5.122222222222222,-11.105555555555558,0.75,16.8728,119.0,9.708300000000001,0.0,1032.53
2017-01-04 15:00:00,-5.122222222222222,-10.166666666666666,0.69,12.6707,109.0,9.708300000000001,0.0,1032.51
2017-01-04 16:00:00,-6.15,-11.172222222222222,0.74,11.785200000000001,90.0,8.05,0.0,1032.56
2017-01-04 17:00:00,-7.294444444444443,-12.277777777777779,0.8,10.851400000000002,80.0,6.0053,0.0,1032.56
2017-01-04 18:00:00,-8.822222222222221,-13.533333333333333,0.84,9.160900000000002,51.0,6.0053,0.0,1033.14
2017-01-04 19:00:00,-9.805555555555555,-14.355555555555554,0.85,8.3076,49.0,6.2468,0.0,1033.33
2017-01-04 20:00:00,-11.016666666666666,-15.533333333333335,0.87,7.728,52.0,6.0053,0.0,1033.61
2017-01-04 21:00:00,-10.488888888888889,-14.17222222222222,0.87,6.2146,52.0,6.0053,0.0,1033.73
2017-01-04 22:00:00,-11.127777777777778,-15.266666666666667,0.86,6.8908000000000005,79.0,6.1985,0.0,1033.9
2017-01-04 23:00:00,-9.077777777777778,-15.33888888888889,0.84,14.023100000000003,130.0,7.8084999999999996,0.0,1033.77
2017-01-05 00:00:00,-9.049999999999999,-14.294444444444444,0.78,10.5616,129.0,11.543700000000001,0.0,1033.99
2017-01-05 01:00:00,-4.0166666666666675,-11.372222222222222,0.79,27.4022,157.0,8.3398,0.0,1026.4
2017-01-05 02:00:00,-9.122222222222224,-16.63888888888889,0.72,19.5454,140.0,11.543700000000001,0.0,1033.35
2017-01-05 03:00:00,-10.144444444444442,-17.26111111111111,0.74,16.5025,149.0,11.543700000000001,0.0,1033.41
2017-01-05 04:00:00,-9.700000000000001,-16.61111111111111,0.72,16.0839,127.0,11.4632,0.0,1032.81
2017-01-05 05:00:00,-10.283333333333331,-16.200000000000003,0.74,11.8979,160.0,9.6761,0.0,1032.29
2017-01-05 06:00:00,-9.177777777777777,-15.494444444444444,0.69,14.1519,120.0,9.6761,0.0,1032.53
2017-01-05 07:00:00,-9.416666666666666,-15.711111111111112,0.7,13.8782,120.0,9.7566,0.0,1032.42
2017-01-05 08:00:00,-9.127777777777778,-15.42222222222222,0.68,14.1197,139.0,9.7566,0.0,1032.38
2017-01-05 09:00:00,-7.944444444444445,-13.450000000000001,0.68,12.1555,139.0,9.8049,0.0,1032.53
2017-01-05 10:00:00,-7.311111111111111,-14.744444444444444,0.7,21.686700000000002,129.0,9.837100000000001,0.0,1032.71
2017-01-05 11:00:00,-6.161111111111111,-13.194444444444445,0.69,21.1876,130.0,9.853200000000001,0.0,1031.71
2017-01-05 12:00:00,-5.050000000000001,-12.094444444444443,0.64,23.119600000000002,149.0,9.982000000000001,0.0,1031.12
2017-01-05 13:00:00,-4.0,-10.966666666666669,0.64,24.5847,156.0,9.982000000000001,0.0,1030.07
2017-01-05 14:00:00,-2.938888888888888,-9.81111111111111,0.64,26.1142,159.0,9.982000000000001,0.0,1029.52
2017-01-05 15:00:00,-2.938888888888888,-10.516666666666667,0.64,32.0551,159.0,9.982000000000001,0.0,1029.03
2017-01-05 16:00:00,-3.061111111111112,-10.322222222222221,0.73,28.9639,149.0,11.0285,0.0,1028.56
2017-01-05 17:00:00,-2.894444444444445,-10.088888888888889,0.72,28.8351,159.0,11.270000000000001,0.0,1028.36
2017-01-05 18:00:00,-2.872222222222223,-10.577777777777776,0.78,33.48800000000001,149.0,11.270000000000001,0.0,1028.29
2017-01-05 19:00:00,-2.816666666666667,-9.677777777777779,0.8,26.3074,150.0,10.5938,0.0,1027.95
2017-01-05 20:00:00,-2.8499999999999996,-10.072222222222223,0.85,29.1893,160.0,8.05,0.0,1027.54
2017-01-05 21:00:00,-2.755555555555556,-9.75,0.82,27.531000000000002,159.0,6.1985,0.0,1026.98
2017-01-05 22:00:00,-3.427777777777779,-11.155555555555555,0.83,32.0551,156.0,6.7298,0.0,1025.93
2017-01-05 23:00:00,-2.822222222222221,-10.194444444444445,0.82,30.5417,160.0,6.166300000000001,0.0,1025.73
2017-01-06 00:00:00,-2.7999999999999994,-9.81111111111111,0.82,27.5471,159.0,6.166300000000001,0.0,1025.41
2017-01-06 01:00:00,-0.472222222222223,-0.472222222222223,0.91,2.8658,193.0,1.6261,0.0,1022.7
2017-01-06 02:00:00,-2.7777777777777777,-9.850000000000001,0.79,28.078400000000002,160.0,9.9015,0.0,1023.86
2017-01-06 03:00:00,-2.2888888888888896,-9.533333333333333,0.79,30.847600000000003,159.0,10.0464,0.0,1023.08
2017-01-06 04:00:00,-2.305555555555555,-10.088888888888889,0.8,36.0157,158.0,10.0303,0.0,1022.17
2017-01-06 05:00:00,-2.2666666666666657,-10.644444444444444,0.81,42.7938,160.0,10.0464,0.0,1021.37
2017-01-06 06:00:00,-2.2666666666666657,-9.966666666666665,0.81,35.2912,160.0,9.982000000000001,0.0,1020.12
2017-01-06 07:00:00,-2.261111111111111,-9.850000000000001,0.82,34.1803,160.0,9.982000000000001,0.0,1019.94
2017-01-06 08:00:00,-1.2277777777777783,-8.722222222222221,0.76,36.756299999999996,159.0,9.982000000000001,0.0,1019.89
2017-01-06 09:00:00,-1.1333333333333329,-8.733333333333333,0.82,38.237500000000004,160.0,11.125100000000002,0.0,1019.76
2017-01-06 10:00:00,-1.0555555555555547,-8.422222222222222,0.83,35.9352,168.0,10.948,0.0,1019.5
2017-01-06 11:00:00,-0.027777777777778172,-6.244444444444444,0.83,27.7564,160.0,11.0446,0.0,1019.16
2017-01-06 12:00:00,0.044444444444443496,-5.961111111111112,0.83,26.098100000000002,160.0,10.980200000000002,0.0,1018.37
2017-01-06 13:00:00,-0.022222222222221748,-5.644444444444444,0.84,22.8137,167.0,10.835300000000002,0.0,1018.0
2017-01-06 14:00:00,0.044444444444443496,-5.800000000000001,0.83,24.7457,160.0,10.980200000000002,0.0,1017.17
2017-01-06 15:00:00,0.022222222222221748,-5.216666666666667,0.83,20.1733,160.0,10.948,0.0,1017.18
2017-01-06 16:00:00,0.011111111111112848,-4.7333333333333325,0.87,16.9694,167.0,8.1788,0.0,1017.49
2017-01-06 17:00:00,-0.027777777777778172,-4.433333333333334,0.86,15.021300000000002,170.0,6.0053,0.0,1017.69
2017-01-06 18:00:00,0.022222222222221748,-4.033333333333335,0.92,13.2825,159.0,5.9248,0.0,1018.22
2017-01-06 19:00:00,0.09999999999999984,-3.0333333333333337,0.93,9.466800000000001,177.0,6.166300000000001,0.0,1018.47
2017-01-06 20:00:00,0.022222222222221748,0.022222222222221748,0.92,3.3005,223.0,5.892600000000001,0.0,1019.27
2017-01-06 21:00:00,-0.022222222222221748,-2.166666666666666,0.92,6.3434,212.0,5.892600000000001,0.0,1020.07
2017-01-06 22:00:00,-0.03888888888888905,-0.03888888888888905,0.93,3.9928000000000003,225.0,6.1502,0.0,1020.79
2017-01-06 23:00:00,-0.044444444444443496,-0.044444444444443496,0.92,3.3327,221.0,5.8443000000000005,0.0,1021.37
2017-01-07 00:00:00,0.0,0.0,0.92,3.1556,219.0,2.9302,0.0,1021.59
2017-01-07 01:00:00,-0.4499999999999993,-3.9555555555555566,0.96,10.4811,250.0,0.2576,0.0,1023.97
2017-01-07 02:00:00,-0.022222222222221748,-3.638888888888889,0.96,11.270000000000001,280.0,0.32200000000000006,0.0,1022.58
2017-01-07 03:00:00,-0.5999999999999991,-0.5999999999999991,0.96,3.1234,219.0,0.16100000000000003,0.0,1022.77
2017-01-07 04:00:00,-1.4222222222222216,-1.4222222222222216,0.96,3.0751,187.0,0.32200000000000006,0.0,1023.36
2017-01-07 05:00:00,-2.3111111111111113,-2.3111111111111113,0.96,3.0429,165.0,0.16100000000000003,0.0,1023.65
2017-01-07 06:00:00,-2.8611111111111103,-2.8611111111111103,0.92,2.9785000000000004,198.0,0.16100000000000003,0.0,1023.86
2017-01-07 07:00:00,-2.6444444444444453,-2.6444444444444453,0.93,2.9785000000000004,190.0,0.22540000000000004,0.0,1024.12
2017-01-07 08:00:00,-3.9055555555555563,-3.9055555555555563,0.92,3.1717,174.0,0.1771,0.0,1024.26
2017-01-07 09:00:00,-2.905555555555556,-2.905555555555556,0.92,3.059,199.0,0.3381,0.0,1024.73
2017-01-07 10:00:00,-2.716666666666667,-4.6000000000000005,0.93,4.9105,202.0,0.3864,0.0,1024.91
2017-01-07 11:00:00,-2.0555555555555554,-2.0555555555555554,0.96,3.2039,169.0,0.3864,0.0,1024.22
2017-01-07 12:00:00,-0.8777777777777769,-0.8777777777777769,0.92,4.588500000000001,178.0,0.3864,0.0,1023.69
2017-01-07 13:00:00,-0.8666666666666659,-4.099999999999999,0.92,9.193100000000001,123.0,0.3542,0.0,1022.89
2017-01-07 14:00:00,-0.8333333333333334,-5.499999999999999,0.91,15.391600000000002,140.0,0.3864,0.0,1022.28
2017-01-07 15:00:00,-0.9111111111111114,-5.8500000000000005,0.99,16.8245,149.0,0.2898,0.0,1022.48
2017-01-07 16:00:00,-1.033333333333333,-6.455555555555557,0.93,19.529300000000003,138.0,0.16100000000000003,0.0,1022.42
2017-01-07 17:00:00,-1.161111111111111,-6.911111111111111,1.0,21.541800000000002,140.0,0.16100000000000003,0.0,1021.91
2017-01-07 18:00:00,-1.161111111111111,-5.9833333333333325,1.0,15.826300000000002,150.0,0.16100000000000003,0.0,1021.39
2017-01-07 19:00:00,-1.0000000000000004,-5.661111111111111,0.99,15.166200000000002,154.0,0.1771,0.0,1022.33
2017-01-07 20:00:00,-0.07222222222222167,-1.633333333333334,0.92,4.9588,176.0,0.16100000000000003,0.0,1023.08
2017-01-07 21:00:00,-0.5777777777777773,-4.233333333333334,1.0,10.948,161.0,0.1771,0.0,1022.95
2017-01-07 22:00:00,-0.46111111111111014,-3.855555555555556,0.99,10.0303,188.0,0.2415,0.0,1023.2
2017-01-07 23:00:00,-0.5777777777777773,-2.6833333333333322,1.0,6.0375000000000005,200.0,0.805,0.0,1023.19
2017-01-08 00:00:00,-0.5999999999999991,-2.894444444444445,1.0,6.488300000000001,249.0,0.32200000000000006,0.0,1023.87
2017-01-08 01:00:00,-1.4944444444444451,-3.7722222222222217,0.96,6.1019000000000005,197.0,0.3703,0.0,1028.87
2017-01-08 02:00:00,-1.1333333333333329,-3.511111111111111,1.0,6.5044,289.0,0.16100000000000003,0.0,1023.9
2017-01-08 03:00:00,-1.1333333333333329,-3.572222222222222,0.96,6.6654,290.0,0.16100000000000003,0.0,1025.19
2017-01-08 04:00:00,-1.5666666666666669,-3.888888888888889,0.99,6.1985,264.0,0.4669,0.0,1025.82
2017-01-08 05:00:00,-2.1722222222222225,-2.1722222222222225,0.96,3.3649,342.0,0.16100000000000003,0.0,1026.36
2017-01-08 06:00:00,-2.2388888888888894,-2.2388888888888894,0.96,4.395300000000001,8.0,0.16100000000000003,0.0,1026.86
2017-01-08 07:00:00,-1.311111111111111,-3.1277777777777773,0.93,5.152000000000001,335.0,1.0465000000000002,0.0,1027.5
2017-01-08 08:00:00,-1.3999999999999997,-1.3999999999999997,1.0,0.0,0.0,0.16100000000000003,0.0,1028.17
2017-01-08 09:00:00,-1.377777777777778,-1.377777777777778,1.0,3.22,100.0,0.0,0.0,1028.37
2017-01-08 10:00:00,-1.2333333333333327,-1.2333333333333327,0.99,2.9624,22.0,0.0322,0.0,1028.99
2017-01-08 11:00:00,-1.0944444444444439,-4.022222222222221,1.0,8.05,170.0,0.16100000000000003,0.0,1029.31
2017-01-08 12:00:00,-0.9111111111111114,-4.294444444444445,0.92,9.66,170.0,0.16100000000000003,0.0,1029.0
2017-01-08 13:00:00,-0.8500000000000006,-4.21111111111111,0.99,9.6278,166.0,0.16100000000000003,0.0,1029.06
2017-01-08 14:00:00,-0.7166666666666662,-4.366666666666666,0.98,10.8192,162.0,0.16100000000000003,0.0,1028.81
2017-01-08 15:00:00,-0.8055555555555551,-4.4944444444444445,0.98,10.8997,151.0,0.16100000000000003,0.0,1029.19
2017-01-08 16:00:00,-0.9833333333333331,-4.944444444444444,0.99,11.8657,157.0,0.16100000000000003,0.0,1029.47
2017-01-08 17:00:00,-1.0944444444444439,-4.866666666666668,0.92,11.0285,179.0,0.16100000000000003,0.0,1029.41
2017-01-08 18:00:00,-1.2055555555555566,-5.0,0.92,10.996300000000002,161.0,0.16100000000000003,0.0,1029.82
2017-01-08 19:00:00,-1.4111111111111105,-5.216666666666667,0.93,10.8997,175.0,0.2898,0.0,1030.16
2017-01-08 20:00:00,-1.427777777777778,-5.116666666666667,0.92,10.4167,169.0,0.32200000000000006,0.0,1030.24
2017-01-08 21:00:00,-1.3833333333333324,-5.166666666666667,0.96,10.835300000000002,179.0,0.16100000000000003,0.0,1030.14
2017-01-08 22:00:00,-1.377777777777778,-5.050000000000001,0.96,10.4006,171.0,0.16100000000000003,0.0,1030.04
2017-01-08 23:00:00,-1.9611111111111117,-4.344444444444445,1.0,6.1985,169.0,0.32200000000000006,0.0,1029.87
2017-01-09 00:00:00,-1.8666666666666663,-5.7555555555555555,0.96,10.851400000000002,179.0,0.32200000000000006,0.0,1029.88
2017-01-09 01:00:00,-2.6555555555555563,-2.6555555555555563,0.96,1.9159,57.0,0.3059,0.0,1028.31
2017-01-09 02:00:00,-1.8222222222222229,-4.227777777777778,0.96,6.295100000000001,150.0,0.32200000000000006,0.0,1029.76
2017-01-09 03:00:00,-1.8222222222222229,-4.227777777777778,0.96,6.295100000000001,150.0,0.16100000000000003,0.0,1029.84
2017-01-09 04:00:00,-1.9333333333333336,-5.827777777777777,0.96,10.835300000000002,134.0,0.16100000000000003,0.0,1029.52
2017-01-09 05:00:00,-2.3555555555555547,-5.433333333333334,1.0,7.856800000000001,120.0,0.16100000000000003,0.0,1029.25
2017-01-09 06:00:00,-2.377777777777778,-5.955555555555555,1.0,9.3702,100.0,0.16100000000000003,0.0,1029.36
2017-01-09 07:00:00,-2.361111111111111,-5.733333333333333,0.96,8.7262,103.0,0.2898,0.0,1029.59
2017-01-09 08:00:00,-2.422222222222222,-5.555555555555555,0.96,7.969500000000001,100.0,0.32200000000000006,0.0,1029.66
2017-01-09 09:00:00,-2.3555555555555547,-5.422222222222223,0.96,7.824600000000001,110.0,0.16100000000000003,0.0,1029.76
2017-01-09 10:00:00,-2.261111111111111,-5.894444444444444,0.99,9.66,117.0,0.5474000000000001,0.0,1029.97
2017-01-09 11:00:00,-1.2055555555555566,-4.055555555555555,0.92,7.776300000000001,109.0,0.32200000000000006,0.0,1029.93
2017-01-09 12:00:00,-1.1333333333333329,-3.9777777777777774,0.92,7.792400000000001,110.0,0.805,0.0,1029.25
2017-01-09 13:00:00,-1.1444444444444437,-3.4111111111111114,0.99,6.230700000000001,87.0,0.32200000000000006,0.0,1028.68
2017-01-09 14:00:00,-1.1111111111111112,-3.9499999999999997,1.0,7.776300000000001,80.0,0.32200000000000006,0.0,1028.34
2017-01-09 15:00:00,-1.1388888888888893,-4.361111111111112,1.0,8.9838,80.0,0.32200000000000006,0.0,1028.24
2017-01-09 16:00:00,-1.1500000000000001,-4.177777777777777,0.93,8.3237,78.0,0.32200000000000006,0.0,1027.96
2017-01-09 17:00:00,-1.161111111111111,-1.161111111111111,1.0,4.7656,90.0,0.4669,0.0,1027.77
2017-01-09 18:00:00,-1.1833333333333327,-1.1833333333333327,1.0,3.3005,63.0,0.32200000000000006,0.0,1028.03
2017-01-09 19:00:00,-1.2833333333333325,-3.1333333333333337,0.99,5.216400000000001,67.0,0.2898,0.0,1027.77
2017-01-09 20:00:00,-1.1833333333333327,-1.1833333333333327,1.0,3.2361,64.0,0.32200000000000006,0.0,1028.03
2017-01-09 21:00:00,-0.6944444444444444,-2.922222222222223,0.96,6.279,80.0,0.32200000000000006,0.0,1027.75
2017-01-09 22:00:00,-1.2999999999999998,-4.072222222222221,0.96,7.486500000000001,97.0,0.2898,0.0,1027.42
2017-01-09 23:00:00,-1.7111111111111101,-4.038888888888888,0.96,6.1502,100.0,0.32200000000000006,0.0,1027.19
2017-01-10 00:00:00,-2.2222222222222223,-2.2222222222222223,1.0,2.8014,324.0,0.32200000000000006,0.0,1027.75
2017-01-10 01:00:00,-2.2111111111111112,-4.722222222222222,0.96,6.423900000000001,56.0,0.4186,0.0,1028.15
2017-01-10 02:00:00,-2.7333333333333343,-5.233333333333334,0.92,6.1985,1.0,0.32200000000000006,0.0,1027.82
2017-01-10 03:00:00,-2.2222222222222223,-4.744444444444444,0.96,6.44,110.0,0.32200000000000006,0.0,1027.26
2017-01-10 04:00:00,-2.144444444444444,-2.144444444444444,0.96,3.9767000000000006,132.0,3.1234,0.0,1026.97
2017-01-10 05:00:00,-1.2277777777777783,-1.2277777777777783,0.92,4.83,110.0,2.9624,0.0,1026.75
2017-01-10 06:00:00,-1.2722222222222217,-4.227777777777778,0.92,8.05,140.0,3.9284000000000003,0.0,1026.9
2017-01-10 07:00:00,-2.116666666666666,-2.116666666666666,0.99,2.415,178.0,3.4776000000000002,0.0,1026.84
2017-01-10 08:00:00,-2.8277777777777775,-2.8277777777777775,1.0,3.22,20.0,2.4633000000000003,0.0,1027.68
2017-01-10 09:00:00,-1.25,-1.25,0.92,2.9624,120.0,2.4633000000000003,0.0,1028.07
2017-01-10 10:00:00,-0.1722222222222215,-0.1722222222222215,0.93,0.8211,167.0,2.8175000000000003,0.0,1028.4
